Time	V_out	V_out_filtrado	Vt_ref
0.023500000000000017	259.99727274776222	269.29566088788704	140.79982336700905
0.024000000000000018	259.99727274776205	268.69435337728294	141.95162274241474
0.024500000000000018	259.99825226584744	268.07823630057618	143.06627547541376
0.025000000000000019	259.99808305660616	267.45676194367149	144.14785416886909
0.025500000000000019	259.99963009071297	266.83806650782287	145.20023732539067
0.02600000000000002	259.99766067367995	266.2290524948416	146.22708322001432
0.02650000000000002	259.99727274776217	265.63548681403887	147.23181517356673
0.027000000000000021	260.69319591328008	265.06623390760586	148.08685090414437
0.027500000000000021	259.99957074791325	264.52447793072901	148.814500131671
0.028000000000000021	259.99979699757546	264.00850154187088	149.56607886946392
0.028500000000000022	259.99969672304155	263.52063188350849	150.34102749821022
0.029000000000000022	259.99727274776205	263.06250785213234	151.13859315292049
0.029500000000000023	259.99727274776217	262.63517766414003	151.95786291343242
0.030000000000000023	259.99826297850313	262.23919245874873	152.79778958998779
0.030500000000000024	259.99810823353471	261.87465141257525	153.65723631546325
0.031000000000000024	259.99964464301149	261.54127082557403	154.53501259393926
0.031500000000000021	259.99769857803562	261.23842967179928	155.42988758648346
0.032000000000000021	259.99727274776205	260.96522527498956	156.34060743258107
0.032500000000000022	264.12689577835596	260.7449494646213	157.08207327557685
0.033000000000000022	259.99945797788462	260.57247551796468	157.68027233328019
0.033500000000000023	259.9998049009086	260.41846263774954	158.3429228453374
0.034000000000000023	259.99970427368646	260.2820317299965	159.0645880644864
0.034500000000000024	259.99727274776211	260.16220810619723	159.83993071153088
0.035000000000000024	259.99727274776211	260.05796399802398	160.66375713726421
0.035500000000000025	259.99827205102218	259.96825814557945	161.53104868672287
0.036000000000000025	259.99813183820299	259.89202897563342	162.43700831786276
0.036500000000000025	259.99965925768907	259.82821406752515	163.37709450123151
0.037000000000000026	259.99773508986607	259.77574917082427	164.34702894290575
0.037500000000000026	259.99727274776205	259.73357983385426	165.34280597693947
0.038000000000000027	267.44386304636396	259.74469610913314	166.12578858193206
0.038500000000000027	259.99934971874706	259.80118389823792	166.72733696467847
0.039000000000000028	259.99981279640031	259.85175283511433	167.4112781432101
0.039500000000000028	259.99971186062857	259.89667330653754	168.16929893504999
0.040000000000000029	259.99727274776205	259.93622574815788	168.99342886937282
0.040500000000000029	259.99727274776205	259.97071360532033	169.87607953228229
0.041000000000000029	259.99827947942521	260.000476145493	170.81006874343481
0.04150000000000003	259.99815386025699	260.02585810547862	171.78865927510026
0.04200000000000003	259.99967392833543	260.04720859281844	172.80558309222482
0.042500000000000031	259.99777019315582	260.06486278100698	173.85503821119207
0.043000000000000031	259.99727274776211	260.07913857234922	174.93168702263995
0.043500000000000032	270.64264370980931	260.15326010324299	175.74669537644664
0.044000000000000032	237.72745989463718	260.14600848318963	176.30385822173878
0.044500000000000033	259.99727274776211	260.00647169358439	176.92693503951901
0.045000000000000033	259.99727274776205	259.88723863975332	177.64425800852814
0.045500000000000033	259.99989387798757	259.78676368588657	178.44538114225548
0.046000000000000034	259.99727277418663	259.70349013885584	179.32039623118925
0.046500000000000034	259.99828526045366	259.63587624463491	180.25996270715063
0.047000000000000035	259.99817429003724	259.58243555989782	181.25534437635963
0.047500000000000035	259.99968864851553	259.54173456056833	182.29843405271384
0.048000000000000036	259.9978038725074	259.51238839471205	183.38174893237863
0.048500000000000036	259.99727274776205	259.49306852280858	184.49842605143647
0.049000000000000037	273.72183492421118	259.56362935122002	185.31126019598025
0.049500000000000037	241.82817654900731	259.60273072909149	185.72178794756721
0.050000000000000037	259.99727274776217	259.53341673744268	186.12209591145523
0.050500000000000038	259.99727274776211	259.47972417723599	186.66120942154078
0.051000000000000038	259.99989387798752	259.44001784005764	187.32427008750591
0.051500000000000039	287.27853478122825	259.5739209833975	187.56261153987379
0.052000000000000039	260.69317875925879	259.85855083911241	186.81759454945797
0.05250000000000004	224.80180037615781	259.89933067834636	185.49535308807526
0.05300000000000004	259.99727274776205	259.72733873235177	184.32328205415436
0.053500000000000041	259.99727274776217	259.58369698797952	183.58367942340325
0.054000000000000041	259.99989387798746	259.46597116754731	183.23383907605449
0.054500000000000041	276.6800843912244	259.47033705151421	182.85682012235208
0.055000000000000042	245.82194176773123	259.49510764572693	182.22307344960009
0.055500000000000042	259.99727274776205	259.43842956520558	181.75918064683628
0.056000000000000043	259.99727274776217	259.39664696806346	181.70123504621267
0.056500000000000043	259.99989387798746	259.36809009517083	182.00235463071283
0.057000000000000044	259.99727277418668	259.35116166734065	182.61827238770587
0.057500000000000044	264.12689547019625	259.36874634962822	183.32363900596573
0.058000000000000045	259.99821033763419	259.41559304645483	184.1070234115528
0.058500000000000045	259.99799820611162	259.46247057769148	185.1415842832543
0.059000000000000045	259.99958687177019	259.50882858469521	186.39017429413707
0.059500000000000046	259.99727274776205	259.55419093850162	187.81855254126248
0.060000000000000046	279.51609618823153	259.71348672727686	188.97664483185935
0.060500000000000047	249.70700446632839	259.90736312022875	189.55147874547006
0.061000000000000047	259.99727274776205	260.01313707047296	190.04454089286247
0.061500000000000048	259.99727274776205	260.10325016740188	190.81685231609163
0.062000000000000048	259.99989387798757	260.17894395722294	191.83025360684641
0.062500000000000042	259.99727277418663	260.24143327834383	193.04931849384874
0.063000000000000042	267.44386304626647	260.33589636259592	194.20646399768628
0.063500000000000043	259.99822593963916	260.45654515947945	195.30655754202382
0.064000000000000043	259.99802803082656	260.5541271626206	196.58933897857983
0.064500000000000043	259.9996011987559	260.63087168602993	198.02474634294293
0.065000000000000044	259.99727274776217	260.68891558441163	199.58531375257371
0.065500000000000044	282.22862656198487	260.86165585590089	200.78666515111331
0.066000000000000045	253.48166103255016	261.09177294042428	201.23135416257531
0.066500000000000045	259.99727274776211	261.23679286845328	201.4871442464418
0.067000000000000046	259.99727274776205	261.3459500389468	202.02914442650135
0.067500000000000046	259.99989387798746	261.42321622206742	202.82089876705203
0.068000000000000047	293.89932306358997	261.67266462169488	203.19743117432927
0.068500000000000047	270.64262367962607	262.12904525313917	202.35390387901538
0.069000000000000047	237.72743651057016	262.42478375347963	200.40665107565354
0.069500000000000048	259.99727274776211	262.51698363193918	198.40315299512912
0.070000000000000048	259.99727274776217	262.56591881984946	197.08020698513917
0.070500000000000049	259.99989387798757	262.57735557693087	196.36570916867282
0.071000000000000049	284.81648339785329	262.70329650081464	195.69286062836781
0.07150000000000005	257.14425355043886	262.9086293133617	194.53466601271322
0.07200000000000005	220.29172494535337	262.79804835815418	193.3446852437595
0.072500000000000051	259.99727274776205	262.43593255262061	192.68259100654728
0.073000000000000051	259.99727274776205	262.09797045592825	192.6202702374766
0.073500000000000051	259.99989387798763	261.78463809096655	193.08253830608152
0.074000000000000052	273.72183436955919	261.5771312361457	193.66806092845502
0.074500000000000052	241.82817631118888	261.35504783289616	194.21858215622694
0.075000000000000053	259.99727274776205	261.04204880008888	195.07080220202613
0.075500000000000053	259.99727274776211	260.76249073360913	196.32277615249353
0.076000000000000054	259.99989387798746	260.5148008518608	197.91304780353707
0.076500000000000054	287.2785338855108	260.45844437908039	199.25063660239584
0.077000000000000055	260.69317771277383	260.57019417626651	199.7387461388991
0.077500000000000055	224.80179990455667	260.45497414413614	199.74935298842831
0.078000000000000055	259.99727274776217	260.1432367147645	199.9795129207389
0.078500000000000056	259.99727274776205	259.87537753037549	200.68480304026025
0.079000000000000056	259.99989387798757	259.64815871600968	201.79920110284388
0.079500000000000057	276.68008439113743	259.55689600267908	202.88563231598846
0.080000000000000057	245.82194176761431	259.49900431659614	203.69736837901183
0.080500000000000058	259.99727274776211	259.37171033946896	204.6465370871008
0.081000000000000058	259.99727274776205	259.27043051077192	205.95727559355402
0.081500000000000059	259.99989387798746	259.19257166974415	207.57301914957154
0.082000000000000059	289.61369827146603	259.31062581846271	208.87305031162643
0.082500000000000059	264.12687729006615	259.61892387028985	209.18513318933566
0.08300000000000006	229.21239301117882	259.72909186949533	208.79158524059932
0.08350000000000006	259.99727274776211	259.64441069631158	208.51009853040432
0.084000000000000061	259.99727274776205	259.5762872901239	208.76170725214416
0.084500000000000061	259.99989387798757	259.52312000711805	209.47727104753179
0.085000000000000062	279.51609688975077	259.59868246021489	210.17356621951478
0.085500000000000062	249.70700504679806	259.72243135505471	210.50635707638821
0.086000000000000063	259.99727274776217	259.77052202211854	210.94784337472981
0.086500000000000063	259.99727274776217	259.81425729817983	211.83179276396464
0.087000000000000063	259.99989387798752	259.85377296133248	213.09485048100606
0.087500000000000064	291.82094941654003	260.07725963684243	214.07749368755066
0.088000000000000064	267.44384258352039	260.49914857923	214.02500314183254
0.088500000000000065	233.52156748972311	260.74094987631196	213.12236134184269
0.089000000000000065	259.99727274776217	260.78215009448451	212.29298915421202
0.089500000000000066	259.99727274776217	260.80804785261455	212.10824966386679
0.090000000000000066	259.99989387798746	260.82059114213604	212.487842643314
0.090500000000000067	282.22862579202967	260.95294635048668	212.89709944221391
0.091000000000000067	253.48166029000888	261.14750734260934	212.89104627386655
0.091500000000000067	259.99727274776217	261.26151392593806	212.99283774978181
0.092000000000000068	259.99727274776211	261.34390246245403	213.6359929998649
0.092500000000000068	259.99989387798757	261.39834011749696	214.74553497523226
0.093000000000000069	293.89932200637583	261.62859348092019	215.62104154662683
0.093500000000000069	270.64262222727501	262.06910786608978	215.4252730309907
0.09400000000000007	237.72743533751765	262.35200945159971	214.24514336546693
0.09450000000000007	259.99727274776217	262.43411030485566	213.10160567072128
0.09500000000000007	259.99727274776205	262.47540319254188	212.70771370697554
0.095500000000000071	259.99989387798757	262.48138530090307	212.97027687311737
0.096000000000000071	284.81648339777843	262.60380366322681	213.30392684917427
0.096500000000000072	257.14425355033075	262.80730499011617	213.16546750665776
0.097000000000000072	220.29172494521805	262.69635788623503	212.99447153383278
0.097500000000000073	259.99727274776217	262.33513123598755	213.33867941669789
0.098000000000000073	259.99727274776217	261.9991194559318	214.25994129564845
0.098500000000000074	295.84790454853618	261.90043967768804	215.01612546111281
0.099000000000000074	273.72181351632469	262.08663525156499	214.68841522840748
0.099500000000000074	241.82815239503378	262.19463925486644	213.26562422761248
0.10000000000000007	201.2967778322751	261.8066673651652	211.75073754984311
0.10050000000000008	259.99727274776205	261.1072174515059	211.00594410731796
0.10100000000000008	259.99727274776211	260.49697118013961	211.04581133099896
0.10150000000000008	287.27853478108506	260.13129089717853	211.23238360760635
0.10200000000000008	260.69317875905097	259.98283318939559	210.924041452636
0.10250000000000008	224.80180037589037	259.65241190634856	210.45030526042768
0.10300000000000008	259.99727274776205	259.16643880555466	210.46829707458238
0.10350000000000008	259.99727274776217	258.76137584067089	211.19628567360152
0.10400000000000008	297.66583901994375	258.65275050592197	211.84944270205426
0.10450000000000008	276.68006109449846	258.89705703623429	211.42820220941127
0.10500000000000008	245.82191578935618	259.13344255666863	209.8231761547724
0.10550000000000008	206.18457634340169	258.94372726176954	207.93030617006642
0.10600000000000008	259.99727274776217	258.47624584364451	206.76432057300775
0.10650000000000008	259.99727274776211	258.09512591501942	206.53801007708142
0.10700000000000008	289.61369731824783	257.96723591235445	206.55958194756067
0.10750000000000008	264.12687610152233	258.08144397467424	206.08946203336458
0.10800000000000008	229.21239229637172	258.04408423282581	205.34661561904539
0.10850000000000008	259.99727274776205	257.85336954264858	205.08953425942454
0.10900000000000008	259.99727274776211	257.71588983972549	205.68429559243981
0.10950000000000008	259.99989387798746	257.62549770011145	207.0110753640152
0.11000000000000008	279.51609618806492	257.6917062241755	208.5402125700549
0.11050000000000008	249.70700446609911	257.83000549564326	209.88520822313677
0.11100000000000008	259.99727274776205	257.91288200424242	211.48006172738465
0.11150000000000009	259.99727274776205	258.00826731431994	213.62426038748515
0.11200000000000009	259.99989387798746	258.11321980719202	216.22392077746645
0.11250000000000009	291.8209494164758	258.41313996774085	218.5925550655621
0.11300000000000009	267.44384258342262	258.91994711743115	219.9518399702385
0.11350000000000009	233.52156748959538	259.25290660529657	220.46630224201658
0.11400000000000009	259.99727274776205	259.38951489363143	221.04183644251836
0.11450000000000009	259.99727274776205	259.51332140041546	222.23498732282874
0.11500000000000009	300.90664182915759	259.86646180174745	223.22455900565544
0.11550000000000009	282.22860288155078	260.54257509665973	222.90083610246165
0.11600000000000009	253.4816351574238	261.20619866468905	221.0033237402659
0.11650000000000009	215.6841217825384	261.45811786470995	218.2531895811556
0.11700000000000009	259.99727274776217	261.39408240466901	215.97974420173756
0.11750000000000009	259.99727274776211	261.32290752278885	214.79830252454053
0.11800000000000009	293.89932306346958	261.4467998084931	213.94399668082036
0.11850000000000009	270.64262367943877	261.79866076616344	212.5179370825218
0.11900000000000009	237.72743651031968	262.009073846631	210.54850319977004
0.11950000000000009	259.99727274776205	262.03334303040373	209.00146518253163
0.12000000000000009	259.99727274776217	262.03000040355676	208.53820701607501
0.12050000000000009	259.99989387798746	262.00314021015419	209.01747830019528
0.12100000000000009	284.81648339770265	262.10317240586983	209.80950079436809
0.12150000000000009	257.14425355022246	262.29347865421568	210.33030907442213
0.12200000000000009	220.29172494508117	262.17733895601185	210.98229646604452
0.12250000000000009	259.99727274776205	261.81781289888727	212.27952821141523
0.1230000000000001	259.99727274776205	261.48936641735099	214.2535686968136
0.1235000000000001	295.84790344481837	261.40316930124578	216.13525199844557
0.1240000000000001	273.72181194225885	261.60589802867622	216.98182265962436
0.1245000000000001	241.82815100703914	261.73369775742844	216.76108102355528
0.12500000000000008	201.29677765170615	261.36807296211703	216.45774466151931
0.12550000000000008	259.99727274776211	260.69288419752928	216.91829487295237
0.12600000000000008	259.99727274776211	260.10824641983589	218.14396262892603
0.12650000000000008	287.27853388536812	259.76902223870781	219.48563788930781
0.12700000000000009	260.69317771256436	259.64743159190243	220.29254123985791
0.12750000000000009	224.80179990428985	259.34391070824546	220.88684417650825
0.12800000000000009	259.99727274776217	258.88454857529553	221.91995276655234
0.12850000000000009	259.99727274776205	258.50553501086347	223.60588133173817
0.12900000000000009	297.66583901989179	258.42217181693007	225.15684511411811
0.12950000000000009	276.68006109441262	258.69076985561168	225.57146491038026
0.13000000000000009	245.82191578923937	258.95033117483541	224.73953677710719
0.13050000000000009	206.18457634325645	258.78256529998987	223.55704753253815
0.13100000000000009	259.99727274776205	258.33572693640707	223.03950527803553
0.13150000000000009	259.99727274776217	257.97389084923225	223.40109827840729
0.13200000000000009	289.61369827133018	257.86389642658713	223.95194228890222
0.13250000000000009	264.12687728986469	257.99460341591782	223.95478539490901
0.13300000000000009	229.21239301091796	257.97235528078056	223.63124085288035
0.13350000000000009	259.99727274776205	257.79538923370359	223.74269503224505
0.13400000000000009	259.99727274776205	257.67033211369653	224.65829687512331
0.13450000000000009	299.35233251030468	257.8236100970658	225.55391856137891
0.13500000000000009	279.5160738943319	258.32802799332262	225.35450425385031
0.13550000000000009	249.70697967544533	258.83291211902991	223.85677656434598
0.13600000000000009	210.98105945537867	258.92726676731354	221.85299349099137
0.13650000000000009	259.99727274776211	258.7308355697815	220.5048886226682
0.13700000000000009	259.99727274776205	258.57810603621789	220.21776820451672
0.13750000000000009	291.82094941641219	258.65253040668046	220.25067907873475
0.13800000000000009	267.44384258332593	258.96399988360128	219.77228804631125
0.1385000000000001	233.52156748946902	259.12967649935581	218.89598088495293
0.1390000000000001	259.99727274776217	259.12492954642147	218.47871105716212
0.1395000000000001	259.99727274776211	259.13118604733427	219.03053869411423
0.1400000000000001	300.90664060829715	259.38848843317732	219.68642970570423
0.1405000000000001	282.22860098396563	259.98843208448659	219.29560788541428
0.1410000000000001	253.48163318274746	260.59357729059678	217.55937387351625
0.1415000000000001	215.68412068849483	260.80281248321523	215.16358078923085
0.1420000000000001	259.99727274776205	260.71008129424581	213.40510912343859
0.1425000000000001	259.99727274776211	260.62249177806387	212.86968942336998
0.1430000000000001	293.89932200625617	260.74064793315119	212.76564866744036
0.1435000000000001	270.64262222708601	261.09595691446526	212.16998150884095
0.1440000000000001	237.72743533726924	261.31761790049336	211.08953254457467
0.1445000000000001	259.99727274776211	261.35966093381006	210.47099486069959
0.1450000000000001	259.99727274776205	261.37945340047611	210.95899920590529
0.1455000000000001	259.99989387798746	261.38003186107204	212.39772369024914
0.1460000000000001	284.81648339762688	261.51085245542197	214.14485332643818
0.1465000000000001	257.14425355011554	261.73444297616658	215.60577135316237
0.1470000000000001	220.29172494494597	261.65332496829927	217.17395515970298
0.1475000000000001	259.99727274776217	261.32988998382416	219.35614094260728
0.1480000000000001	259.99727274776211	261.03802100911128	222.17800540353889
0.1485000000000001	295.84790454842317	260.9883844217303	224.8657949955639
0.1490000000000001	273.72181351614461	261.22722713370177	226.47333068599579
0.14950000000000011	241.82815239479083	261.39033284622212	226.96602351278119
0.15000000000000011	201.29677783198116	261.05890699253268	227.32711299877812
0.15050000000000011	259.99727274776217	260.4165679146289	228.40239789881321
0.15100000000000011	303.61604258454759	260.12097513791394	229.42913685037882
0.15150000000000011	287.27850994962671	260.28609720773716	229.16636380785513
0.15200000000000011	260.6931520873228	260.58896251621769	227.17932827295684
0.15250000000000011	224.80177577925258	260.63667815187642	223.98941195347592
0.15300000000000011	259.99727274776211	260.46189353387285	221.18114871018815
0.15350000000000011	259.99727274776217	260.30718694754154	219.71438336480253
0.15400000000000011	297.66583901983915	260.39402622417549	218.73784382406768
0.15450000000000011	276.68006109432559	260.78462563150737	217.18856264144696
0.15500000000000011	245.82191578912111	261.12359665356291	214.89709673686633
0.15550000000000011	206.18457634311108	260.99794099600831	212.70289930799754
0.15600000000000011	259.99727274776217	260.56087215803041	211.56792263744234
0.15650000000000011	259.99727274776217	260.18108048114402	211.65597441412385
0.15700000000000011	289.61369731811209	260.02967336983846	212.23009591779535
0.15750000000000011	264.12687610132093	260.09943143787729	212.50933940539693
0.15800000000000011	229.21239229611001	260.00027632313788	212.67502313100647
0.15850000000000011	259.99727274776211	259.73368856354119	213.45161789735161
0.15900000000000011	259.99727274776211	259.50921412181492	215.17467846913883
0.15950000000000011	299.35233132476867	259.55588701728925	216.98971547526514
0.16000000000000011	279.51607209763688	259.94882334725895	217.79442999706197
0.16050000000000011	249.70697788659757	260.3393802397668	217.36128576580091
0.16100000000000012	210.98105865396423	260.31832935620804	216.46111622805827
0.16150000000000012	259.99727274776205	260.00693590074428	216.23690320987944
0.16200000000000012	259.99727274776211	259.74098112484711	217.07770467280577
0.16250000000000012	291.8209494163479	259.7050012202634	218.22864856256001
0.16300000000000012	267.44384258322822	259.90977943569368	218.84663579469338
0.16350000000000012	233.52156748934132	259.97319547578888	219.0352633509662
0.16400000000000012	259.99727274776205	259.87117895880095	219.64349947874359
0.16450000000000012	259.99727274776205	259.78557628259063	221.1750531497525
0.16500000000000012	300.90664182906829	259.95672397354866	222.76000924343316
0.16550000000000012	282.22860288139276	260.47640107563831	223.24402319692999
0.16600000000000012	253.48163515720182	261.00725508328657	222.32599013535867
0.16650000000000012	215.68412178226092	261.14817825257569	220.6903788860505
0.16700000000000012	259.99727274776217	260.99304681368727	219.63357386425596
0.16750000000000012	259.99727274776211	260.84884142129408	219.74157370320268
0.16800000000000012	293.89932306334845	260.91598896620002	220.22362250490602
0.16850000000000012	270.64262367925033	261.22567914196901	220.15817534539886
0.16900000000000012	237.72743651007301	261.40686177486009	219.55398387048487
0.16950000000000012	259.99727274776205	261.41329327499176	219.36000697720334
0.17000000000000012	259.99727274776217	261.40204991223186	220.22342064404509
0.17050000000000012	259.99989387798746	261.37586565046257	221.99115675995446
0.17100000000000012	284.81648339755111	261.48388780080273	224.02379963588677
0.17150000000000012	257.14425355000725	261.68833365646941	225.72972167640077
0.17200000000000013	220.29172494480909	261.59141650608899	227.50543088752912
0.17250000000000013	259.99727274776205	261.25522520308715	229.8606936295902
0.17300000000000013	259.99727274776205	260.95334835719189	232.82418058867935
0.17350000000000013	295.84790344470537	260.89616854618828	235.62506595910847
0.17400000000000013	273.72181194207866	261.12966126949698	237.32000735313267
0.17450000000000013	241.82815100679778	261.28935260866859	237.87714110250784
0.17500000000000013	201.29677765141344	260.95620519926871	238.28230469628184
0.17550000000000013	259.99727274776211	260.31361009867015	239.38375536720145
0.17600000000000013	303.61604130436871	260.01901546264816	240.4210621694258
0.17650000000000013	287.2785078714677	260.18619456056342	240.15541598854799
0.17700000000000013	260.69314977076812	260.49199656753223	238.15406661811434
0.17750000000000013	224.80177413639569	260.5433651852955	234.9402386266369
0.17800000000000013	259.99727274776217	260.37280189396273	232.1001524374953
0.17850000000000013	259.99727274776205	260.22275196093636	230.59518614509929
0.17900000000000013	297.66583901978669	260.31456450415777	229.57545207031038
0.17950000000000013	276.6800610942397	260.71034870263003	227.97922370446682
0.18000000000000013	245.82191578900159	261.05462382506471	225.63816175325013
0.18050000000000013	206.18457634296584	260.93431144177998	223.39269304232096
0.18100000000000013	259.997272747762	260.50255617644837	222.20562090990481
0.18150000000000013	259.99727274776217	260.12798992167916	222.24148924941605
0.18200000000000013	289.61369827119449	259.98167123074467	222.76396879409532
0.18250000000000013	264.12687728966102	260.05634063292564	222.99264284123203
0.18300000000000013	229.21239301065634	259.961887629773	223.10927030891753
0.18350000000000014	259.99727274776211	259.69976779091803	223.83868041941531
0.18400000000000014	259.99727274776205	259.47950853372237	225.51671187521598
0.18450000000000014	299.35233251020884	259.53013104307087	227.28909210711262
0.18500000000000014	279.51607389416552	259.92674360135635	228.05367917958611
0.18550000000000014	249.70697967521542	260.32069988866004	227.58304095951428
0.18600000000000014	210.9810594550936	260.30277188488049	226.64806870310434
0.18650000000000014	259.99727274776217	259.99422832915684	226.3917618819226
0.18700000000000014	259.99727274776205	259.73085672263022	227.20316151356323
0.18750000000000014	291.82094941628282	259.69720174932633	228.32734920276246
0.18800000000000014	267.44384258313039	259.90405695967689	228.92115504655484
0.18850000000000014	233.52156748921351	259.96931378307494	229.08808510599007
0.18900000000000014	259.99727274776217	259.86891463879869	229.67700065427789
0.18950000000000014	259.99727274776217	259.78471949329463	231.19149131598783
0.19000000000000014	300.90664060820779	259.957078929251	232.76151337819522
0.19050000000000014	282.22860098380659	260.47778630039778	233.23258737170025
0.19100000000000014	253.48163318252426	261.00950346896843	232.30346971955916
0.19150000000000014	215.68412068821732	261.15113694105099	230.65848886549128
0.19200000000000014	259.99727274776205	260.99657692558128	229.59388902170832
0.19250000000000014	259.99727274776217	260.85281764709617	229.6955304624673
0.19300000000000014	293.89932200613532	260.92029904931724	230.1725223007852
0.19350000000000014	270.64262222689985	261.23022329352426	230.10318899945511
0.19400000000000014	237.72743533702254	261.41155203699077	229.49615689150818
0.19450000000000014	259.99727274776205	261.4180528388444	229.30026549115456
0.19500000000000015	259.99727274776205	261.40681239305331	230.1625779177711
0.19550000000000015	302.32808509895563	261.6306839426299	231.18252374472721
0.19600000000000015	284.81645794831235	262.19928004290506	231.14099980904987
0.19650000000000015	257.14422598868862	262.78846921802932	229.65043453112452
0.19700000000000015	220.29169952782712	263.00701105011979	227.2959310303109
0.19750000000000015	259.99727274776217	262.92340198699787	225.50607694836441
0.19800000000000015	259.99727274776211	262.81744392563331	225.04336111786574
0.19850000000000015	295.84790454831045	262.90549329118022	225.0722794201605
0.19900000000000015	273.72181351596237	263.23922456722539	224.58654118363569
0.19950000000000015	241.82815239454789	263.45956080632237	223.49355537989044
0.20000000000000015	201.29677783168512	263.15254000079756	222.72104581442125
0.20050000000000015	259.99727274776217	262.50629402981173	223.06207423388867
0.20100000000000015	259.99727274776211	261.92493486623556	224.4681346679773
0.20150000000000015	287.27853478079714	261.56704072039275	226.24411160640184
0.20200000000000015	260.69317875863186	261.40826296712606	227.69694957144981
0.20250000000000015	224.80180037535769	261.05218611721324	229.11022742827407
0.20300000000000015	259.99727274776211	260.52776850676372	231.10035928910725
0.20350000000000015	259.99727274776217	260.07379727127307	233.84985504515515
0.20400000000000015	297.66583901973343	259.9079085994008	236.54277509289363
0.20450000000000015	276.68006109415171	260.08849568265737	238.15277770335445
0.20500000000000015	245.82191578888467	260.25640310561994	238.54771671296538
0.20550000000000015	206.18457634282208	259.99495644176216	238.60447448559836
0.20600000000000016	259.99727274776222	259.45381399044544	239.32210306597324
0.20650000000000016	304.76994428415247	259.26280974197556	240.12249149617486
0.20700000000000016	289.61367081653975	259.54797810254252	239.70046323776623
0.20750000000000016	264.12684785311376	259.99613841755752	237.53396799252789
0.20800000000000016	229.21236624564867	260.22125050502058	234.04281898477998
0.20850000000000016	186.10709338153993	259.79227859744304	230.77204579008531
0.20900000000000016	259.99727274776211	258.99187866947562	228.86032686058564
0.20950000000000016	299.35233132467147	258.55299028538889	227.58579041442673
0.21000000000000016	279.51607209747033	258.54324860314728	225.80289232721006
0.21050000000000016	249.70697788637023	258.606644692717	223.2412453362621
0.21100000000000016	210.98105865367882	258.32676928241489	220.62967486911586
0.21150000000000016	259.99727274776205	257.81794954856997	219.07037082693537
