Time	Io	Io_filtrado	Io_ref
0.047500000000000035	-2.9515945243474562e-005	0.043683565849167591	1
0.048000000000000036	-3.4717118069238495e-005	0.042426155497544228	1
0.048500000000000036	-3.9023007047944702e-005	0.040850875551451546	1
0.049000000000000037	0.5545086878555594	0.042299538718825073	1
0.049500000000000037	0.23764457068864431	0.047717090299956147	1
0.050000000000000037	-3.893774191965349e-005	0.053182188773342486	1
0.050500000000000038	-3.8994585338514298e-005	0.057218865022264614	1
0.051000000000000038	-3.8994585338514298e-005	0.059988374616448646	1
0.051500000000000039	0.89561302729634917	0.066935604052247258	1
0.052000000000000039	1.0463570987440107	0.083550271243965746	1
0.05250000000000004	0.47145426407269042	0.10571553055227025	1
0.05300000000000004	-3.8966163629083894e-005	0.12617449593215754	1
0.053500000000000041	-3.893774191965349e-005	0.14214903192046396	1
0.054000000000000041	-3.8994585338514298e-005	0.15410637167717983	1
0.054500000000000041	0.62979000858831569	0.16621441704376622	1
0.055000000000000042	0.41229489511351858	0.18074443937751103	1
0.055500000000000042	-3.8994585338514298e-005	0.19344887861895979	1
0.056000000000000043	-3.8909320210223086e-005	0.20200825210415399	1
0.056500000000000043	-3.8966163629083894e-005	0.20692777847440841	1
0.057000000000000044	-3.8994585338514298e-005	0.20868178307374061	1
0.057500000000000044	0.3080050134940393	0.20953278900113098	1
0.058000000000000045	-2.5579538487363607e-005	0.20960291578738632	1
0.058500000000000045	-2.8606450541701633e-005	0.20718545254492199	1
0.059000000000000045	-3.3423930290155113e-005	0.202672824194153	1
0.059500000000000046	-3.8994585338514298e-005	0.19642479378504854	1
0.060000000000000046	0.70157184950403462	0.19291472364265302	1
0.060500000000000047	0.58056372154169367	0.1952142420856891	1
0.061000000000000047	-3.9023007047944702e-005	0.19830061446709399	1
0.061500000000000048	-3.8994585338514298e-005	0.19859158439089347	1
0.062000000000000048	-3.8994585338514298e-005	0.19649264503301542	1
0.062500000000000042	-3.8994585338514298e-005	0.19237821402276434	1
0.063000000000000042	0.39358086212359922	0.18891758315286028	1
0.063500000000000043	-2.5366375666635577e-005	0.18605608684107419	1
0.064000000000000043	-2.8165914045530371e-005	0.18141413116387539	1
0.064500000000000043	-3.2784441827971023e-005	0.17530698764380617	1
0.065000000000000044	-3.8994585338514298e-005	0.16802110252227576	1
0.065500000000000044	0.76982271934866731	0.16436394904641544	1
0.066000000000000045	0.74237721037206938	0.16823471181365912	1
0.066500000000000045	-3.8994585338514298e-005	0.17393743660890523	1
0.067000000000000046	-3.8994585338514298e-005	0.17674993545377193	1
0.067500000000000046	-3.8994585338514298e-005	0.17706177430521292	1
0.068000000000000047	1.0571184247964993	0.18148163389350519	1
0.068500000000000047	1.4522310891607049	0.19793753153133078	1
0.069000000000000047	1.1729107214364376	0.22515847481678136	1
0.069500000000000048	-3.8994585338514298e-005	0.2526667877445799	1
0.070000000000000048	-3.893774191965349e-005	0.27316460182621721	1
0.070500000000000049	-3.8966163629083894e-005	0.28743522771374325	1
0.071000000000000049	0.83451249111021752	0.3011521912047459	1
0.07150000000000005	0.89766433575277915	0.31953874986266528	1
0.07200000000000005	0.21906996039433579	0.33805797777445779	1
0.072500000000000051	-3.8966163629083894e-005	0.35116724766988122	1
0.073000000000000051	-3.8966163629083894e-005	0.35820837164414654	1
0.073500000000000051	-3.8909320210223086e-005	0.35998583263177963	1
0.074000000000000052	0.55450863101214054	0.3605253528792518	1
0.074500000000000052	0.23764454226693488	0.3614060798034977	1
0.075000000000000053	-3.9023007047944702e-005	0.35929096964901613	1
0.075500000000000053	-3.8994585338514298e-005	0.35323884172707115	1
0.076000000000000054	-3.893774191965349e-005	0.34389715367983748	1
0.076500000000000054	0.89561302729634917	0.33714976801113844	1
0.077000000000000055	1.046357084533156	0.33887987390703522	1
0.077500000000000055	0.47145417170213477	0.34532059941756754	1
0.078000000000000055	-3.8994585338514298e-005	0.34952376246976374	1
0.078500000000000056	-3.8994585338514298e-005	0.34898105076688152	1
0.079000000000000056	-3.8966163629083894e-005	0.34439313875351008	1
0.079500000000000057	0.6297900227991704	0.34012755111095466	1
0.080000000000000057	0.41229488090266386	0.338623950971011	1
0.080500000000000058	-3.8966163629083894e-005	0.33577451870309061	1
0.081000000000000058	-3.9023007047944702e-005	0.3293733996421368	1
0.081500000000000059	-3.8994585338514298e-005	0.32001580602174418	1
0.082000000000000059	0.95309741254823166	0.31387672712989623	1
0.082500000000000059	1.1883902004683478	0.31758009737901377	1
0.08300000000000006	0.71462622486251348	0.32823324442215568	1
0.08350000000000006	-3.8966163629083894e-005	0.3376713975486193	1
0.084000000000000061	-3.8994585338514298e-005	0.34173793102101058	1
0.084500000000000061	-3.8966163629083894e-005	0.34117058719518245	1
0.085000000000000062	0.70157189213659876	0.3407996390845075	1
0.085500000000000062	0.5805637499634031	0.3440314163522506	1
0.086000000000000063	-3.893774191965349e-005	0.3461550033354801	1
0.086500000000000063	-3.8994585338514298e-005	0.34387674202290253	1
0.087000000000000063	-3.8966163629083894e-005	0.33786748995295907	1
0.087500000000000064	1.0069403515444719	0.3346941167203098	1
0.088000000000000064	1.3237012410627358	0.34180101205692165	1
0.088500000000000065	0.94847919740459474	0.35725488124437654	1
0.089000000000000065	-3.893774191965349e-005	0.37183030011948842	1
0.089500000000000066	-3.8966163629083894e-005	0.37987890596330764	1
0.090000000000000066	-3.893774191965349e-005	0.38226037244439165	1
0.090500000000000067	0.76982266250524845	0.38432455886672523	1
0.091000000000000067	0.74237719616121467	0.39048028767346427	1
0.091500000000000067	-3.893774191965349e-005	0.39550729991516032	1
0.092000000000000068	-3.8994585338514298e-005	0.39512450239042524	1
0.092500000000000068	-3.8966163629083894e-005	0.39012780459084317	1
0.093000000000000069	1.0571183679530805	0.38749776126425517	1
0.093500000000000069	1.452231032317286	0.39550044200061008	1
0.09400000000000007	1.1729106574875914	0.41317003827311677	1
0.09450000000000007	-3.8966163629083894e-005	0.43030239130749837	1
0.09500000000000007	-3.9023007047944702e-005	0.43984288212371864	1
0.095500000000000071	-3.8966163629083894e-005	0.44278935689336651	1
0.096000000000000071	0.83451249111021752	0.44500282884435405	1
0.096500000000000072	0.89766434996363387	0.4518687349203161	1
0.097000000000000072	0.21906996749976315	0.45898880658273827	1
0.097500000000000073	-3.8966163629083894e-005	0.46093735421196758	1
0.098000000000000073	-3.8966163629083894e-005	0.45715320338857623	1
0.098500000000000074	1.1036094065275392	0.45504095221181451	1
0.099000000000000074	1.5739232424039074	0.46368124211769085	1
0.099500000000000074	1.3878222659968742	0.48307836844122848	1
0.10000000000000007	0.18037340510090871	0.50319528239497247	1
0.10050000000000008	-3.8994585338514298e-005	0.51548833348537015	1
0.10100000000000008	-3.8994585338514298e-005	0.51989075371144555	1
0.10150000000000008	0.89561301308549446	0.52279706034195206	1
0.10200000000000008	1.046357084533156	0.53057473454619364	1
0.10250000000000008	0.47145426407269042	0.53991296680027401	1
0.10300000000000008	-3.8966163629083894e-005	0.54429014718685831	1
0.10350000000000008	-3.8994585338514298e-005	0.54159431801650182	1
0.10400000000000008	1.1463930036370584	0.53966608686334094	1
0.10450000000000008	1.6887241827134858	0.54839454632650575	1
0.10500000000000008	1.5931194070617494	0.56875723452761839	1
0.10550000000000008	0.49672243562781659	0.59176825185611714	1
0.10600000000000008	-3.893774191965349e-005	0.60735456220465722	1
0.10650000000000008	-3.8966163629083894e-005	0.61348283877615883	1
0.10700000000000008	0.9530973557048128	0.61709615848650157	1
0.10750000000000008	1.1883901152032195	0.62554193824600224	1
0.10800000000000008	0.71462615380823991	0.63660435880118227	1
0.10850000000000008	-3.8994585338514298e-005	0.6427476954429614	1
0.10900000000000008	-3.8966163629083894e-005	0.64039612090377107	1
0.10950000000000008	-3.8994585338514298e-005	0.63082012196833359	1
0.11000000000000008	0.70157182108232519	0.61933539594845244	1
0.11050000000000008	0.5805637499634031	0.60978756377983545	1
0.11100000000000008	-3.8994585338514298e-005	0.59786042449243215	1
0.11150000000000009	-3.8966163629083894e-005	0.58061231474398722	1
0.11200000000000009	-3.8994585338514298e-005	0.5590254562813608	1
0.11250000000000009	1.0069403515444719	0.53993971623802417	1
0.11300000000000009	1.3237012268518811	0.53103650216956455	1
0.11350000000000009	0.9484791547720306	0.5305860192591918	1
0.11400000000000009	-3.8994585338514298e-005	0.52953532401403358	1
0.11450000000000009	-3.8966163629083894e-005	0.52238001506032639	1
0.11500000000000009	1.2207648296680418	0.5173111863683757	1
0.11550000000000009	1.8974548368078104	0.52529546079238953	1
0.11600000000000009	1.9745154418160382	0.5487827568458884	1
0.11650000000000009	1.0938574348529073	0.58047930538315962	1
0.11700000000000009	-3.8966163629083894e-005	0.60714233581914834	1
0.11750000000000009	-3.8966163629083894e-005	0.62272945801100865	1
0.11800000000000009	1.0571183963747899	0.63492328361208938	1
0.11850000000000009	1.4522310891607049	0.65265730652977705	1
0.11900000000000009	1.172910728541865	0.67559568847256901	1
0.11950000000000009	-3.8994585338514298e-005	0.6941248204405478	1
0.12000000000000009	-3.8909320210223086e-005	0.70174000208427123	1
0.12050000000000009	-3.8994585338514298e-005	0.69994781113175086	1
0.12100000000000009	0.83451249111021752	0.69507681800992349	1
0.12150000000000009	0.89766433575277915	0.69293934179146843	1
0.12200000000000009	0.21906996039433579	0.68952422561905391	1
0.12250000000000009	-3.8966163629083894e-005	0.67975436452014548	1
0.1230000000000001	-3.8966163629083894e-005	0.66338015808530848	1
0.1235000000000001	1.1036094349492487	0.6480825000683057	1
0.1240000000000001	1.5739231571387791	0.64318494401635418	1
0.1245000000000001	1.3878221523100365	0.64890332710598531	1
0.12500000000000008	0.18037326299236156	0.65538286210529195	1
0.12550000000000008	-3.8966163629083894e-005	0.6542350098920412	1
0.12600000000000008	-3.8966163629083894e-005	0.64552310131911361	1
0.12650000000000008	0.89561299887463974	0.63574886011415432	1
0.12700000000000009	1.0463571129548654	0.63136616495906261	1
0.12750000000000009	0.4714542001238442	0.62913181741837543	1
0.12800000000000009	-3.8994585338514298e-005	0.6225749817009254	1
0.12850000000000009	-3.8994585338514298e-005	0.60961950103868023	1
0.12900000000000009	1.1463930604804773	0.59812857744047609	1
0.12950000000000009	1.6887242111351952	0.5980023559186679	1
0.13000000000000009	1.5931194354834588	0.61021944282316687	1
0.13050000000000009	0.49672238588982509	0.62578647056322512	1
0.13100000000000009	-3.9051428757375106e-005	0.63461573575074404	1
0.13150000000000009	-3.8966163629083894e-005	0.63465327301685792	1
0.13200000000000009	0.95309738412652223	0.63281666624941446	1
0.13250000000000009	1.1883901720466383	0.63642399523697668	1
0.13300000000000009	0.71462622486251348	0.64322716896758725	1
0.13350000000000009	-3.8994585338514298e-005	0.64565606650885166	1
0.13400000000000009	-3.8994585338514298e-005	0.64009905750501916	1
0.13450000000000009	1.1854506425379441	0.63479489172521086	1
0.13500000000000009	1.7965839163025521	0.64038518297078895	1
0.13550000000000009	1.7887125380866564	0.65877471273844779	1
0.13600000000000009	0.80126172719019451	0.68199261729900373	1
0.13650000000000009	-3.8994585338514298e-005	0.69848877820023303	1
0.13700000000000009	-3.8994585338514298e-005	0.70431681423935422	1
0.13750000000000009	1.0069403799661814	0.70691852029423163	1
0.13800000000000009	1.3237012410627358	0.7145568619984819	1
0.1385000000000001	0.94847916898288531	0.72605934020996532	1
0.1390000000000001	-3.8966163629083894e-005	0.73290300840383493	1
0.1395000000000001	-3.8994585338514298e-005	0.73008389310328126	1
0.1400000000000001	1.2207648580897512	0.72626235939344674	1
0.1405000000000001	1.8974547515426821	0.73284215603598624	1
0.1410000000000001	1.9745153707617646	0.75267771896531332	1
0.1415000000000001	1.0938572572172234	0.77884717802788861	1
0.1420000000000001	-3.9023007047944702e-005	0.79844742048100092	1
0.1425000000000001	-3.8966163629083894e-005	0.80574417572444268	1
0.1430000000000001	1.0571183679530805	0.80869760721162276	1
0.1435000000000001	1.452231032317286	0.81648938494813539	1
0.1440000000000001	1.1729106859093008	0.82900383622851315	1
0.1445000000000001	-3.8994585338514298e-005	0.83682100303689466	1
0.1450000000000001	-3.9023007047944702e-005	0.83360491048003749	1
0.1455000000000001	-3.8994585338514298e-005	0.82100758973920696	1
0.1460000000000001	0.83451251953192696	0.80548147859140284	1
0.1465000000000001	0.89766433575277915	0.79294286962788196	1
0.1470000000000001	0.21906996749976315	0.77946636788363954	1
0.1475000000000001	-3.8994585338514298e-005	0.76004406936098645	1
0.1480000000000001	-3.8994585338514298e-005	0.73448061856601055	1
0.1485000000000001	1.1036094065275392	0.71049774519382192	1
0.1490000000000001	1.5739232424039074	0.69744790919752764	1
0.14950000000000011	1.3878222659968742	0.69556532765314216	1
0.15000000000000011	0.18037343352261814	0.69500438890413174	1
0.15050000000000011	-3.8966163629083894e-005	0.68737776228097103	1
0.15100000000000011	1.280103191447779	0.68030729976763871	1
0.15150000000000011	2.0780565677114282	0.68607428731967868	1
0.15200000000000011	2.3164294162825172	0.70885608185016002	1
0.15250000000000011	1.642710117266688	0.74332202479699905	1
0.15300000000000011	-3.8966163629083894e-005	0.77366797745532345	1
0.15350000000000011	-3.8994585338514298e-005	0.79043131773186104	1
0.15400000000000011	1.1463930320587679	0.80217496350416773	1
0.15450000000000011	1.6887241827134858	0.81947304488155925	1
0.15500000000000011	1.5931194070617494	0.84394822171026318	1
0.15550000000000011	0.49672240720610716	0.86721801584054548	1
0.15600000000000011	-3.893774191965349e-005	0.87977008172880933	1
0.15650000000000011	-3.8966163629083894e-005	0.88008867719009343	1
0.15700000000000011	0.9530973557048128	0.87559154668651329	1
0.15750000000000011	1.1883901152032195	0.87405852654504712	1
0.15800000000000011	0.71462613959738519	0.87366503889995228	1
0.15850000000000011	-3.8966163629083894e-005	0.8672268230064365	1
0.15900000000000011	-3.8966163629083894e-005	0.85148140325600419	1
0.15950000000000011	1.1854506283270894	0.83498122098489203	1
0.16000000000000011	1.7965838594591332	0.82864759976923152	1
0.16050000000000011	1.7887124386106734	0.83463271493251689	1
0.16100000000000012	0.80126159218707471	0.84518258446529038	1
0.16150000000000012	-3.8994585338514298e-005	0.84893536103671163	1
0.16200000000000012	-3.8994585338514298e-005	0.84210628357173112	1
0.16250000000000012	1.0069403515444719	0.83227410363781062	1
0.16300000000000012	1.3237012268518811	0.82781607061037299	1
0.16350000000000012	0.9484791547720306	0.82765326242341064	1
0.16400000000000012	-3.8994585338514298e-005	0.82333752588676934	1
0.16450000000000012	-3.8966163629083894e-005	0.80992276156106946	1
0.16500000000000012	1.2207648296680418	0.79611207982600296	1
0.16550000000000012	1.8974548652295198	0.7933385547435986	1
0.16600000000000012	1.9745154702377476	0.80447414392011085	1
0.16650000000000012	1.0938574348529073	0.82260421427048758	1
0.16700000000000012	-3.8966163629083894e-005	0.83482402424597335	1
0.16750000000000012	-3.8966163629083894e-005	0.83539012461040207	1
0.16800000000000012	1.0571183963747899	0.83224716494392925	1
0.16850000000000012	1.4522310749498502	0.83455607578118907	1
0.16900000000000012	1.1729107214364376	0.84217622824785066	1
0.16950000000000012	-3.8994585338514298e-005	0.84565940314917409	1
0.17000000000000012	-3.893774191965349e-005	0.83863887770371948	1
0.17050000000000012	-3.8994585338514298e-005	0.82273417479665911	1
0.17100000000000012	0.83451251953192696	0.80436410498746147	1
0.17150000000000012	0.89766433575277915	0.78941077681417959	1
0.17200000000000013	0.21906996039433579	0.77391453930979814	1
0.17250000000000013	-3.8966163629083894e-005	0.75283357612790835	1
0.17300000000000013	-3.8966163629083894e-005	0.72593931340298701	1
0.17350000000000013	1.1036094349492487	0.70092124722643145	1
0.17400000000000013	1.5739231429279243	0.68710082503583114	1
0.17450000000000013	1.3878221380991818	0.68468266093275176	1
0.17500000000000013	0.18037324878150685	0.6837930940544672	1
0.17550000000000013	-3.8966163629083894e-005	0.67601840331214946	1
0.17600000000000013	1.2801032198694884	0.66895577751475865	1
0.17650000000000013	2.0780564966571546	0.67486360329063055	1
0.17700000000000013	2.3164292883848248	0.69789811583660077	1
0.17750000000000013	1.642709918314722	0.73270930272413393	1
0.17800000000000013	-3.8994585338514298e-005	0.76347541051044543	1
0.17850000000000013	-3.8994585338514298e-005	0.78071789448951046	1
0.17900000000000013	1.1463930889021867	0.79298538142316799	1
0.17950000000000013	1.6887242111351952	0.81083927235802344	1
0.18000000000000013	1.5931194354834588	0.83589098204969348	1
0.18050000000000013	0.49672239299525245	0.85974818728612379	1
0.18100000000000013	-3.9051428757375106e-005	0.87289000852503473	1
0.18150000000000013	-3.8966163629083894e-005	0.87379339121774513	1
0.18200000000000013	0.95309741254823166	0.86986989680292315	1
0.18250000000000013	1.1883901720466383	0.86889421418965962	1
0.18300000000000013	0.71462628170593234	0.86903756387406395	1
0.18350000000000014	-3.8994585338514298e-005	0.8631123393753326	1
0.18400000000000014	-3.9023007047944702e-005	0.84785348991814447	1
0.18450000000000014	1.1854506141162346	0.83181157188037458	1
0.18500000000000014	1.7965839305134068	0.82590663480756399	1
0.18550000000000014	1.7887125380866564	0.83229011584978452	1
0.18600000000000014	0.80126172719019451	0.8432077608058256	1
0.18650000000000014	-3.8994585338514298e-005	0.84729785051251783	1
0.18700000000000014	-3.8966163629083894e-005	0.84077609326347669	1
0.18750000000000014	1.0069403515444719	0.83122199640741024	1
0.18800000000000014	1.3237012410627358	0.82701379996978852	1
0.18850000000000014	0.94847919740459474	0.82707376175785785	1
0.18900000000000014	-3.893774191965349e-005	0.82295505571780159	1
0.18950000000000014	-3.8994585338514298e-005	0.80971301891158631	1
0.19000000000000014	1.2207648580897512	0.79605227553417057	1
0.19050000000000014	1.8974547515426821	0.79340746098922799	1
0.19100000000000014	1.9745153565509099	0.80465211634716727	1
0.19150000000000014	1.0938572572172234	0.82287319295826322	1
0.19200000000000014	-3.8994585338514298e-005	0.83516751623375551	1
0.19250000000000014	-3.8966163629083894e-005	0.83579317012491627	1
0.19300000000000014	1.0571183679530805	0.83269628885320501	1
0.19350000000000014	1.4522310607389954	0.8350392295707979	1
0.19400000000000014	1.1729106290658819	0.84268272341610617	1
0.19450000000000014	-3.8994585338514298e-005	0.84617983902934868	1
0.19500000000000015	-3.9023007047944702e-005	0.83916506412196346	1
0.19550000000000015	1.2523203167802421	0.83065901569544798	1
0.19600000000000015	1.9912926916276774	0.83274678718041706	1
0.19650000000000015	2.1504466900523767	0.84916083164323808	1
0.19700000000000015	1.3743810498567655	0.87396620460532126	1
0.19750000000000015	-3.8994585338514298e-005	0.89293539150968926	1
0.19800000000000015	-3.8994585338514298e-005	0.89857678199472857	1
0.19850000000000015	1.1036094349492487	0.89929465244730766	1
0.19900000000000015	1.5739232424039074	0.90510102456688724	1
0.19950000000000015	1.3878222375751648	0.91686226000429649	1
0.20000000000000015	0.18037343352261814	0.92533401550394911	1
0.20050000000000015	-3.8966163629083894e-005	0.92269676367254938	1
0.20100000000000015	-3.8994585338514298e-005	0.90954075181352767	1
0.20150000000000015	0.89561301308549446	0.89285245785077438	1
0.20200000000000015	1.0463570987440107	0.87952879029732167	1
0.20250000000000015	0.47145424986183571	0.86672872448423666	1
0.20300000000000015	-3.8966163629083894e-005	0.84834396621376718	1
0.20350000000000015	-3.8994585338514298e-005	0.82262278084483964	1
0.20400000000000015	1.1463930604804773	0.79771641620540101	1
0.20450000000000015	1.6887241827134858	0.78377860406019084	1
0.20500000000000015	1.5931194354834588	0.7820091227367143	1
0.20550000000000015	0.49672240720610716	0.78360549010929148	1
0.20600000000000016	-3.893774191965349e-005	0.77864277654014136	1
0.20650000000000016	1.3041012607573066	0.77290979429517348	1
0.20700000000000016	2.157708081540477	0.77933670978144542	1
0.20750000000000016	2.4723903209178388	0.80297194280577089	1
0.20800000000000016	1.8987262180303333	0.83948854740915835	1
0.20850000000000016	0.25385187640836193	0.87346166272881676	1
0.20900000000000016	-3.8966163629083894e-005	0.89364242774634994	1
0.20950000000000016	1.1854506283270894	0.90731464575043463	1
0.21000000000000016	1.7965838594591332	0.9258847788342589	1
0.21050000000000016	1.7887124670323828	0.95198143439974114	1
0.21100000000000016	0.80126159218707471	0.97831399908039951	1
0.21150000000000016	-3.8994585338514298e-005	0.99396736584376655	1
0.21200000000000016	-3.8994585338514298e-005	0.99558403900359116	1
0.21250000000000016	1.0069403231227625	0.99114835993325112	1
0.21300000000000016	1.3237012268518811	0.9894198703141498	1
0.21350000000000016	0.94847914766660324	0.98967753317850615	1
0.21400000000000016	-3.9023007047944702e-005	0.98380601391252698	1
0.21450000000000016	-3.8966163629083894e-005	0.96716669941715294	1
0.21500000000000016	1.2207648580897512	0.94874492628008611	1
0.21550000000000016	1.8974548368078104	0.94023109382833492	1
0.21600000000000016	1.9745154418160382	0.9447301860384848	1
0.21650000000000016	1.0938574064311979	0.95553709860103686	1
0.21700000000000016	-3.8966163629083894e-005	0.95993408224226728	1
0.21750000000000017	-3.8994585338514298e-005	0.95234323015923794	1
0.21800000000000017	1.0571184105856446	0.94085446629222436	1
0.21850000000000017	1.4522310891607049	0.93475497570673471	1
0.21900000000000017	1.1729107143310102	0.93401265401150635	1
0.21950000000000017	-3.8966163629083894e-005	0.92927138821084843	1
0.22000000000000017	-3.8909320210223086e-005	0.91424145666146284	1
0.22050000000000017	1.2523203167802421	0.8980055414839595	1
0.22100000000000017	1.991292663205968	0.89269834977170481	1
0.22150000000000017	2.1504466758415219	0.90209073339729773	1
0.22200000000000017	1.3743810427513381	0.92027611809280752	1
0.22250000000000017	-3.8966163629083894e-005	0.93304646261863466	1
0.22300000000000017	-3.8966163629083894e-005	0.93292180424229021	1
0.22350000000000017	1.1036094065275392	0.92831124793822783	1
0.22400000000000017	1.5739231429279243	0.92922576555387282	1
0.22450000000000017	1.3878221380991818	0.93652566355133682	1
