1.0000000000000001e-005	2.6645352591003757e-015	0
2.0000000000000002e-005	2.6645352591003757e-015	2.0328790734103208e-020
3.0000000000000004e-005	2.6645352591003757e-015	8.1315162936412833e-020
4.0000000000000003e-005	2.6645352591003757e-015	2.1684043449710089e-019
5.0000000000000002e-005	2.6645352591003757e-015	4.3368086899420177e-019
6.0000000000000002e-005	2.6645352591003757e-015	6.5052130349130266e-019
7.0000000000000007e-005	2.6645352591003757e-015	8.6736173798840355e-019
8.0000000000000007e-005	2.6645352591003757e-015	1.3010426069826053e-018
9.0000000000000006e-005	2.6645352591003757e-015	1.7347234759768071e-018
0.0001	2.6645352591003757e-015	2.1684043449710089e-018
0.00011	2.6645352591003757e-015	2.6020852139652106e-018
0.00012	2.6645352591003757e-015	3.4694469519536142e-018
0.00013000000000000002	2.6645352591003757e-015	4.3368086899420177e-018
0.00014000000000000001	2.6645352591003757e-015	5.2041704279304213e-018
0.00015000000000000001	2.6645352591003757e-015	5.2041704279304213e-018
0.00016000000000000001	2.6645352591003757e-015	6.9388939039072284e-018
0.00017000000000000001	2.6645352591003757e-015	6.9388939039072284e-018
0.00018000000000000001	2.6645352591003757e-015	6.9388939039072284e-018
0.00019000000000000001	2.6645352591003757e-015	6.9388939039072284e-018
0.00020000000000000001	2.6645352591003757e-015	8.6736173798840355e-018
0.00021000000000000001	2.6645352591003757e-015	1.0408340855860843e-017
0.00022000000000000001	310.99999503741446	1.0408340855860843e-017
0.00023000000000000001	310.99998728705486	0.0024829735929974214
0.00024000000000000001	310.99997954854439	0.0099253417267713348
0.00025000000000000001	310.99997182581092	0.022314007592937595
0.00026000000000000003	-2.6836282870590367e-005	0.039635891348115466
0.00027000000000000006	-2.6781600851677467e-005	0.059394956555255375
0.00028000000000000008	-2.6727004438953372e-005	0.079101736390777361
0.00029000000000000011	-2.6672543754102662e-005	0.098756298724464189
0.00030000000000000014	-2.6618203378347971e-005	0.11835871143251604
0.00031000000000000016	-2.6563976433635617e-005	0.13790904239729249
0.00032000000000000019	-2.6509834384569331e-005	0.15740735950705551
0.00033000000000000022	-2.645580536864145e-005	0.17685373065571336
0.00034000000000000024	-2.640188904479146e-005	0.19624822374256484
0.00035000000000000027	-2.6348085242489105e-005	0.21559090667204373
0.00036000000000000029	-2.6294393933312676e-005	0.23488184735346471
0.00037000000000000032	-2.6240814605671403e-005	0.25412111370076906
0.00038000000000000035	-2.6187347174300157e-005	0.27330877363227174
